dataset,chapter_number,sentence_number,source_form,target_form,context_snippet
noli,34,201,pagcatulig,pagkatulig,"—ang sigaw ng binata ng tinig na cagulatgulat, at inabot ang matalas na sundang samantalang iniipit ng canyang paa ang liig ng fraile, na nahihimasmasan sa canyang pagcatulig;—¡ang aayaw mamatay ay huwag lumapit!"
noli,34,222,pagcaisip,pagkaisip,"Ang mga taong sa kanya'y nacaliliguid, sa pagcaisip nilang doo'y gagawa ng isang kusang pagpatay, sila'y nangagsikilos."
noli,34,228,boong,buong,"¡Pakinggan ninyo mga sacerdote, mga hucom, na ang boong acala ninyo'y hindi kayo cawangis ng ibang mga tao at nagbibigay kayo sa inyong sarili ng ibang mga catuwiran!"
noli,34,247,pagcahawac,pagkahawac,"Unti unting lumuag ang pagcahawac ng mga naninigas na mga daliri ng canyang mga kamay at pinabayaang lumagpac ang katawan ng franciscano't ang sundang, tinacpan ang mukha't tumacas na sinagal ang caramihang tao."
noli,35,41,pagcatacot,pagkatacot,Sino ma'y walang macapagpapatawad sa gayong sa kanya'y pagcatacot.
noli,35,48,pagcatacot,pagkatacot,"At sacali't hindi umimic ang bayan, dahil sa pagcatacot, ang canyang mga caibiga'y...."
noli,35,61,boong,buong,"—ang biglang sinabi ni don Filipo ng boong saclap,—mangyayari nga ang gayon samantalang ganyan ang pinagiisip, samantalang totoong nagcacahawig ang tacot at ang pagiingat."
noli,35,62,pagcapacagaling,pagkapacagaling,"Lalo pang pinapansin ang isang capahamacang hindi pa nalalaman kung mangyayari nga, kay sa kinacailangang pagcapacagaling; pagdaca'y dinaramdam ang tacot, sa hindi ang pananalig; bawa't isa'y walang iniisip kung di ang ganang kanya, sino ma'y hindi nag-iisip ng ganang sa mga iba, kaya mahihina tayong lahat!"
noli,35,64,pagcacaawang,pagkakaawang,"¿Hindi ba ninyo nalalaman ang casabihang kastila: ""na nag-pasimula sa sariling katawan ang mahusay na pagcacaawang gawa""?"
noli,35,65,pagcawala,pagkawala,"—Ang lalong magaling na inyong masasabi—ang sagot na pagalit ng teniente mayor—na nagsisimula ang mahusay na caruwagan sa malabis na pag-ibig sa sariling katawan, sa nawawacasan sa pagcawala ng cahihiyan!"
noli,35,96,pagcagagaling,pagkagagaling,"—ang bulong ni capitana Tinay, na nagtataca sa karunungan ng dalawa;—¿saan ninyo kinucuha ang ganyang pagcagagaling na mga pangangatuwiran?"
noli,35,97,pagcapacasama,pagkapacasama,"—¿Ngunit ang ""excomunion"" at ang pagcapacasama?"
noli,35,116,boong,buong,"—Ako naman,—ang sabi ng boong cataimtiman ni capitana Maria,—kung ako ang gaya ninyong mayaman, pababayaan kong maglacbay—bayan ang aking mga anak; sila'y mga bata, at darating ang araw na sila'y mangagcacagulang cacaunti ng panahon ang aking icabubuhay ... magkikita na kami sa cabilang buhay ... dapat magmithi ng lalong mataas na kalagayan ang mga anak kay sa calagayang inabot ng kanilang mga ama, at wala tayong naituturo sa kanila, kung sila'y na sa ating sinapupunan, kung di ang pagcamusmus."
noli,35,116,pagcamusmus,pagkamusmus,"—Ako naman,—ang sabi ng buong cataimtiman ni capitana Maria,—kung ako ang gaya ninyong mayaman, pababayaan kong maglacbay—bayan ang aking mga anak; sila'y mga bata, at darating ang araw na sila'y mangagcacagulang cacaunti ng panahon ang aking icabubuhay ... magkikita na kami sa cabilang buhay ... dapat magmithi ng lalong mataas na kalagayan ang mga anak kay sa calagayang inabot ng kanilang mga ama, at wala tayong naituturo sa kanila, kung sila'y na sa ating sinapupunan, kung di ang pagcamusmus."
noli,35,154,boong,buong,"—Talastasin mong masama pa sa lumura sa hostia kung viernes santo, ang isinagot ng boong cataimtiman."
noli,35,159,boong,buong,"—¡Pilitin na akong papagsuutin ng zapatos at huwag akong painumin sa boong aking buhay kung di iyan lamang ihi ng kabayo na kung tawagui'y cerveza, kapag napatawag ako cailaan man ng ""pelbistero!"
noli,35,162,pagcaing,pagkaing,"¿Ako, mayamang gaya ni don Crisostomo, marunong ng castilang gaya niya, at nacapagdadali-dali ng pagcaing may cuchillo at cuchara?"
noli,36,58,pagcacalarawa'y,pagkakalarawa'y,"Samantalang napupuno ng tao ang bahay at umaalingawngaw sa lahat ng mga panig ang malalacas na yabag ng mga lumalacad, ng mga tinig na naguutos, calampag ng mga sable at ng mga espuela, nahahandusay namang halos nacaluhod ang lipos pighating dalaga sa harapan ng isang estempa ng Virgen, na ang pagcacalarawa'y yaong anyo ng cahapishapis na pangungulila, na si Delaroche lamang ang natutong macasipi ng gayong damdamin, na wari'y napanood nito ng manggaling na si Ginoong Santa Maria sa pinaglilibingan ng canyang Anak."
noli,36,60,pagcalungayngay,pagkalungayngay,"Sa pagcalungayngay ng ulo sa dibdib at sa pagcatiin ng mga kamay sa sahig na tabla, ang azucenang hinutoc ng malacas na hangin ang canyang nacacatulad."
noli,36,60,pagcatiin,pagkatiin,"Sa pagkalungayngay ng ulo sa dibdib at sa pagcatiin ng mga kamay sa sahig na tabla, ang azucenang hinutoc ng malacas na hangin ang canyang nacacatulad."
noli,36,63,pagcamasintahin,pagkamasintahin,"Kung paano ang cabaitan at cabanalan ni Maria Clara sa canyang pagcabinyagan, gayon din ang canyang pagcamasintahin sa canyang mga magugulang."
noli,36,63,pagcabinyagan,pagkabinyagan,"Kung paano ang cabaitan at cabanalan ni Maria Clara sa canyang pagcabinyagan, gayon din ang canyang pagkamasintahin sa canyang mga magugulang."
noli,36,65,boong,buong,"Dinaramdam niya ang boong lacas ng pagsinta kay Ibarra, na hanggang sa sandaling iyo'y hindi man lamang niya hinihinala."
noli,36,66,boong,buong,Ng minsa'y isang ilog na umaagos ng boong cahinhinan; mababangong mga bulaclac ang siyang nacalalatag sa canyang mga pampangin.
noli,37,27,boong,buong,"Sila'y nangagsiyucod ng boong capacumbabaan, liban na lamang kay pari Sibyla, na pinapanatili, sampo sa canyang pagyucod, ang tanging anyo ng isang nacatataas kay sa iba; na ano pa't baligtad sa ginawa ni pari Salvi, na halos hinutoc ang bayawang."
noli,37,33,boong,buong,"—ang idinugtong na boong capacumbabaan ni pari Salvi;—pagkatapos na magtamo ng lugod na macabati po sa inyo at macumusta namin ang inyong kalagayan, ayon sa nararapat gawin ng lahat ng mababait na mga lingcod ng Hari at ng lahat ng taong may pinag-aralan, naparito po naman kami sa ngalan ng mapitagang lingcod ninyo, na may casaliwang palad na...."
noli,37,36,pagcasasalabat,pagkasasalabat,Ang mga cagalangalang na mga fraile na pawang nacatayo ang katawan ay nangagsisitayo naman ang kanilang kaluluwa sa ganitong pagcasasalabat.
noli,37,44,boong,buong,—ang sagot ni kapitang Tiago ng boong cataimtiman.
noli,37,49,boong,buong,"Samantala'y itulot po ninyo, ginoong binibini, na pangalan ng dakilang Hari na dito'y aking ipinakikiharap, at umiibig ng ""capayapaan"" at ""capanatagan"" ng canyang mga tapat na loob na nasasacop, at sa pangalan ko naman, na pangalan ng isang amang may mga anak na babaeng casing gulang po ninyo, na kayo'y pasalamatan ng boong ligaya, at ipagtagubiling bigyan ng isang ganting pala!"
noli,37,53,pagcacataong,pagkakataong,"Datapwat huwag po ninyong ikait sa akin ang magandang pagcacataong aking maipakilala na, kung marunong magparusa ang Justicia'y marunong di namang gumanting pala, at siya'y hindi parating ""bulag."
noli,37,61,boong,buong,"Ginoong Alcalde, sasamahan po ninyo ako sa boong aking pagpapasial na ibig kong gawing lacad, pagkatapos ng pakikipagsalitaan kay ginoong Ibarra, na kami lamang dalawa ang mag-uusap."
noli,37,62,boong,buong,"—Itulot po ng camahalan ninyo,—ani pari Salvi ng boong capacumbabaan, na sa inyo'y ipaalaalang si ginoong Ibarra'y excomulgado...."
noli,37,82,boong,buong,Itulot po ninyo sa aking kayo'y tanggapin ko ng boong pagpapalagay ng loob.
noli,37,84,pagcalakilaking,pagkalakilaking,—Ginoo ... ang ganyang pagcalakilaking cagandahan ng loob....
noli,37,88,pagcacaawang,pagkakaawang,"—anang Gobernador General na naupo at tuloy itinuro sa kanya ang isang upuan;—bayaan ninyong ako'y magtamo ng sandaling pagbubucas ng puso; totoong malaki ang aking pagcalugod sa inyong caasalan; kaya nga't kayo'y inihingi ko na sa Gobierno ng Hari ng isang ganting palang dangal (condecoracion), dahil sa caisipan ninyong pagcacaawang gawang pagtatayo ng isang paaralan ..."
noli,37,88,pagcalugod,pagkalugod,"—anang Gobernador General na naupo at tuloy itinuro sa kanya ang isang upuan;—bayaan ninyong ako'y magtamo ng sandaling pagbubucas ng puso; totoong malaki ang aking pagcalugod sa inyong caasalan; kaya nga't kayo'y inihingi ko na sa Gobierno ng Hari ng isang ganting palang dangal (condecoracion), dahil sa caisipan ninyong pagkakaawang gawang pagtatayo ng isang paaralan ..."
noli,37,89,boong,buong,"Kung nagsalita lamang kayo sa akin, pinanood ko sana ng boong tuwa ang pagdidiwang na ginawa at marahil ay nailigtas ko kayo sa isang sama ng loob."
noli,37,128,pagcakilala,pagkakilala,"Maniwala po kayo sa akin, marahil higuit ang aking pagcakilala sa inyong lupain kay sa inyo ..."
noli,37,142,pagcacaprinsa,pagkakaprinsa,Humarap si kapitang Tiagong matigas ang damit na magaling ang pagcacaprinsa.
noli,37,143,pagcacapalad,pagkakapalad,"—Don Santiago,—ang sa kanya'y sinabi ng capitan General sa salitang mairog,—hindi pa nalalaong aking sinaysay ang aking pakikianib sa inyo ng galac, dahil sa pagcacapalad ninyong magcaroon ng isang anak na babaeng gaya na nga baga ng binibining de los Santos, ngayo'y nakikisama naman ako sa galac ninyo, dahil sa inyong mamanugangin: ang katotohanan nga'y ang lalong mabait sa mga anak na babae ay carapatdapat sa lalong magaling na mamamayang lalaki sa Filipinas."
noli,37,144,pagcacasal,pagkakasal,¿Hindi po ba mangyaring aking maalaman sa inyo kung cailang kaya ipagsasaya ang kanilang pagcacasal?
noli,37,154,pagcahabag,pagkahabag,"—ang isinagot ni Kapitang Tiago, casabay ang isang ngiting nacaaakit sa pagcahabag sa kanya."
noli,37,166,pagcalapit,pagkalapit,At nangagsilayo ang mga hacbang na matulin ding gaya ng pagcalapit.
noli,38,3,boong,buong,"Tinalicdan marahil ng boong galac ni Ibarra ang pakikinig ng tulang iyon, palibhasa'y lalong minamagaling pa niyang doon na manood ng procesion sa bahay ni Kapitang Tiago, na kinatitirahan ni Maria at ng caniyang mga caibigang babae, ngunit sa pagka't ibig ng Capitan General na mapakinggan ang loa, napilitan siyang mag-aliw na lamang sa pag-asang si Maria Clara'y canyang makikita sa teatro."
noli,38,6,pagcat,pagkat,"Sa calaguitnaa'y nagpaparoo't parito ang mga alguacil at mga teniente ng justicia, upang pangasiwaang huwag magcawatac-watac ang mga hanay at huwag magcabunton-bunton ang mga tao, at sa ganitong cadahilana'y ginagawa nilang tagapamag-itan ang kanilang varas, sa pagcat sa mga panghahampas nila nito, na ipinamamahagui nila ng ucol at catatagang lacas nasusunduan nila ang pagcaunlac at carikitan ng mga procecion, sa icababanal ng mga kaluluwa at ininingning ng mga pagdiriwang ng religion!"
noli,38,6,pagcaunlac,pagkaunlac,"Sa calaguitnaa'y nagpaparoo't parito ang mga alguacil at mga teniente ng justicia, upang pangasiwaang huwag magcawatac-watac ang mga hanay at huwag magcabunton-bunton ang mga tao, at sa ganitong cadahilana'y ginagawa nilang tagapamag-itan ang kanilang varas, sa pagkat sa mga panghahampas nila nito, na ipinamamahagui nila ng ucol at catatagang lacas nasusunduan nila ang pagcaunlac at carikitan ng mga procecion, sa icababanal ng mga kaluluwa at ininingning ng mga pagdiriwang ng religion!"
noli,38,16,pagcamatay,pagkamatay,"¡hindi nacapagbibigay cagalingan sa iyo ang inyong malaking pananampalataya't ang iyong pagpapacahirap, at ang iyo man lamang pagcamatay dahil sa pagwalanggalang mo ng katotohanan at ng iyong pinananaligan; linilimot ang lahat ng ito ng mga tao, pagka walang taglay kung di ang sariling mga carapatan!"
noli,38,24,pagcagalinggaling,pagkagalinggaling,¡At pagcagalinggaling na musical ibang mga tinig ang ipinaringig ng mga anak mo ng mamatay na ikaw!
noli,38,28,pagcagandagandang,pagkagandagandang,"—Ayawan kung ano ang dahil ng pagcacagayon, sumusunod doon si Santa Maria Magdalena, na pagcagandagandang larawang may saganang buhoc, may panyong pinyang bordado sa mga daliring puno ng mga singsing, at nararamtan ng damit na sutlang may pamuting mga malalapad na guinto."
noli,38,28,pagcacagayon,pagkakagayon,"—Ayawan kung ano ang dahil ng pagcacagayon, sumusunod doon si Santa Maria Magdalena, na pagkagandagandang larawang may saganang buhoc, may panyong pinyang bordado sa mga daliring puno ng mga singsing, at nararamtan ng damit na sutlang may pamuting mga malalapad na guinto."
noli,38,30,pagcahiya,pagkahiya,"Hindi nagpapasimula ang mga bahay ng pagpapaningas na mga ilaw na ito kung di kung nagdaraan si San Francisco; hindi tinatamo ni San Juan Bautista ang ganitong mga carangalan, kaya't dalidaling nagdaraan, na canyang pagcahiya na siya lamang ang bucod na ang pananamit ay balat ng mga hayop sa gitna ng gayong caraming mga taong lipos ng guinto at mga mahalagang bato."
noli,38,42,boong,buong,"Anim na mga ""hermana tercera"" ang humihila sa canyang carro, dahil sa kung anong pangaco o pagcacaramdam; ang catotohana'y sila ang humihila, at taglay nila ang boong pagsusumipag."
noli,38,42,pagcacaramdam,pagkakaramdam,"Anim na mga ""hermana tercera"" ang humihila sa canyang carro, dahil sa kung anong pangaco o pagcacaramdam; ang catotohana'y sila ang humihila, at taglay nila ang buong pagsusumipag."
noli,38,63,pagcain,pagkain,"—Sasamahan ninyo ako sa pagcain sa mesa; pagsasalitaanan natin doon ang nauucol sa mga batang nangawala, ang sa kanya'y sinabi."
noli,39,10,boong,buong,"Lumalabas sa canyang bibig ang bugal-bugal na aso, na ibinubuga ng boong pagcayamot sa alang-alang, na canyang tinitingnan-pagka ibinubucas ang mga mata."
noli,39,10,pagcayamot,pagkayamot,"Lumalabas sa canyang bibig ang bugal-bugal na aso, na ibinubuga ng buong pagcayamot sa alang-alang, na canyang tinitingnan-pagka ibinubucas ang mga mata."
noli,39,11,pagcatuclas,pagkatuclas,"Kung napanood sana siya ni don Francisco Cañamaque, marahil ipinalagay na siya'y isang hariharian sa bayan, o kung dilicaya'y mangcuculam, at pinamutihan pagka tapos ang caniyang pagcatuclas na iyon ng mga pagwawariwari sa wikang tinda, na siya ang may likha upang canyang maguing sariling gamit."
noli,39,20,pagcacahidwa,pagkakahidwa,"Ang lalong maliit na pagcacahidwa, ang lalong babahagyang hindi sinasadyang alatiit, humuhugot sa kanya ng isang salaula at napacaimbing lait na sumasampal sa kaluluwa; datapwat sino ma'y walang sumasagot: maguiguing isa pang malaking casalanan ang mahinahong pakikiusap."
noli,39,24,pagcacatuwa,pagkakatuwa,Ipinasara niya ang mga bintana upang huwag niyang maringig ang mga pagcacatuwa sa labas; ipinagbilin sa centinela na huwag papasukin ang sino man.
noli,39,28,pagcaibig,pagkaibig,"Nakita siya kinabucasan ng alferez, at sa pagcaibig na siya'y maipangilag sa ano mang casacunaan sa mga araw na iyon ng caguluhan, at sa caayawan namang huwag magcaroon ng ano mang hindi calugodlugod panoorin, ipinagbilin ng alferez sa mga sundalong alagaan si Sisa, caawaang pagpakitaan ng maguiliw na calooban at pacanin."
noli,39,30,pagcaalaala,pagkaalaala,"Ng gabing ito, ayawan kung dahil sa calapitan doon ng bahay ni kapitang Tiago'y dumating hanggang sa kanya ang mapanglaw na canta ni Maria Clara, o kung dili kaya'y pinucaw ng ibang mga tinig ang pagcaalaala niya ng canyang mga dating canta, sa papaano man ang dahil, pinasimulaan niyang cantahin ang mga ""cundiman"" nang canyang kabataan."
noli,39,35,pagcaraan,pagkaraan,—ang canyang sinabi pagcaraan ng ilang sandaling canyang pag-iisip-isip.
noli,39,38,boong,buong,"Ito'y nacasugat sa loob ng mapagmataas na Musa, na ang boong acala'y nacaaakit sa paggalang at pagcagulat ang canyang kalagayan."
noli,39,38,pagcagulat,pagkagulat,"Ito'y nacasugat sa loob ng mapagmataas na Musa, na ang buong acala'y nacaaakit sa paggalang at pagcagulat ang canyang kalagayan."
noli,39,45,boong,buong,"At gayon man'y ¡ginawa ng canyang asawa, ng mga silla at ng mga zapatos ang boong kaya upang siya'y maturuan!"
noli,39,46,pagcacahirap,pagkakahirap,"Isa sa mga salitang lalong pinagcahirapang totoo niya, na ano pa't daig ang pagcacahirap ni Champollion sa mga geroglifico, ay ang sabing ""Filipinas."
noli,39,48,pagcacasal,pagkakasal,"Ayon sa sabihanan, kinabucasan ng araw ng sa kanila'y pagcacasal, sa pakikipag-usap sa canyang asawa, na ng panahong iyo'y cabo pa lamang, sinabi ni doña Consolaciong ""Pilipinas""; inacala ng cabong catungculan niyang ipakilala ang pagcacamali at turuan, kaya nga't canyang tinuctucan at pinagsabihan:—""Sabihin mong Felipinas, babae, huwag ka sanang hayop."
noli,39,48,pagcacamali,pagkakamali,"Ayon sa sabihanan, kinabucasan ng araw ng sa kanila'y pagkakasal, sa pakikipag-usap sa canyang asawa, na ng panahong iyo'y cabo pa lamang, sinabi ni doña Consolaciong ""Pilipinas""; inacala ng cabong catungculan niyang ipakilala ang pagcacamali at turuan, kaya nga't canyang tinuctucan at pinagsabihan:—""Sabihin mong Felipinas, babae, huwag ka sanang hayop."
noli,39,51,pagcabagong,pagkabagong,""" Ang babaeng pinapanaguinip ang matimyas na lugod ng pagcabagong casal, inibig sumunod at sinabing; ""Felepinas""."
noli,39,55,pagcaubos,pagkaubos,"Hinihipohipo ni Consolacion, na ng panahong iyo'y lavandera, ang bucol o ang mga bucol ng canyang ulo, at inulit, bagaman nagpapasimula na ang pagcaubos ng canyang pagtitiis:"
noli,39,74,Pagcalalaking,Pagkalalaking,¡Pagcalalaking bagay ang natututuhan sa Madrid!
noli,39,78,boong,buong,—ang tugon ni Gomez ng boong pagpapawalang halaga.
noli,39,79,pagcatanto,pagkatanto,"Sacali't masama ang pagcatanto ng cabo sa mga sarisaring wica, ang capalit nama'y magaling siyang asawa: ang bagong canyang napag-aralan ay dapat maalaman naman ng canyang asawa, kaya't ipinagpatuloy niya ang pagtuturo."
