sentence_id,original_token,new_token,reason,context_snippet
40-144,canyang,kanyang,Safe List: canyang,Sa cagalingang palad ay anaki'y canyang nasuliapan...
40-154,canyang,kanyang,Safe List: canyang,Kung hindi sana napacadilim ang liwanag ng canyang...
40-154,canyang,kanyang,Safe List: canyang,Kung hindi sana napacadilim ang liwanag ng canyang...
40-157,canyang,kanyang,Safe List: canyang,Sinundan ng canyang mga matang nangguiguilalas ang...
40-157,canyang,kanyang,Safe List: canyang,Sinundan ng canyang mga matang nangguiguilalas ang...
40-159,canyang,kanyang,Safe List: canyang,Dumaan sa canyang panimdim ang isang isipin....
40-164,canyang,kanyang,Safe List: canyang,Nasumpungan niya roon ang mga castilang pinagwiwic...
40-164,canyang,kanyang,Safe List: canyang,Nasumpungan niya roon ang mga castilang pinagwiwic...
40-168,canyang,kanyang,Safe List: canyang,Doo'y nacahinga siya: nakita niya sa manipis na ta...
40-170,canyang,kanyang,Safe List: canyang,"—ang canyang ibinulong,—tila mandin walang nangyar..."
40-173,canyang,kanyang,Safe List: canyang,Nalaladlad sa harap ng canyang mga mata ang cagand...
40-173,canyang,kanyang,Safe List: canyang,Nalaladlad sa harap ng canyang mga mata ang cagand...
40-177,canyang,kanyang,Safe List: canyang,"""Macalilibong salamat, walang hangang salamat sa s..."
40-178,canyang,kanyang,Safe List: canyang,Linisan ng banal na religioso ang mga catamisan ng...
40-178,canyang,kanyang,Safe List: canyang,Linisan ng banal na religioso ang mga catamisan ng...
40-179,canyang,kanyang,Safe List: canyang,Hindi nga marahil calilimutan ng mga mamamayan sa ...
41-1,canyang,kanyang,Safe List: canyang,Dahil sa kalagayan ng calooban ni Ibarra'y hindi s...
41-1,canyang,kanyang,Safe List: canyang,Dahil sa kalagayan ng calooban ni Ibarra'y hindi s...
41-2,canyang,kanyang,Safe List: canyang,Inabot siya ng araw sa mga paghahalohalo at pagbab...
41-5,canyang,kanyang,Safe List: canyang,"—ang canyang sinabi, na hindi man lamang lumingon...."
41-9,canyang,kanyang,Safe List: canyang,"—ang biglang sinabi ni Ibarra sa wikang tagalog, n..."
41-27,canyang,kanyang,Safe List: canyang,"—Ang cahahanggana'y cawangis din ng ama,—ang isina..."
41-29,canyang,kanyang,Safe List: canyang,Ng nag-iisa na siya'y nawala ang anyong panatag an...
41-29,canyang,kanyang,Safe List: canyang,Ng nag-iisa na siya'y nawala ang anyong panatag an...
41-42,canyang,kanyang,Safe List: canyang,"—ang inulit ng binata, na di napiguil ang sama ng ..."
41-55,canyang,kanyang,Safe List: canyang,—Tinitigan siya ni Ibarra at pinutol ang canyang p...
41-57,canyang,kanyang,Safe List: canyang,—ang sinabi ni Ibarra at ipinagpatuloy ang canyang...
42-4,canyang,kanyang,Safe List: canyang,Nararatay sa banig at may sakit si Maria Clarang k...
42-4,canyang,kanyang,Safe List: canyang,Nararatay sa banig at may sakit si Maria Clarang k...
42-27,canyang,kanyang,Safe List: canyang,—ang tanong sa kanya ng canyang pinsan at siya'y s...
42-29,canyang,kanyang,Safe List: canyang,"Ang lalaki, na isang maglalagari ng kahoy, pagkata..."
42-34,canyang,kanyang,Safe List: canyang,—Ang mga nagsidating na ito'y ang doctor na si don...
42-35,bulaclac,bulaklak,Safe List: bulaclac,"Ang sa babaeng pananamit ay isang sutlang ""bata"" n..."
42-35,canyang,kanyang,Safe List: canyang,"Ang sa babaeng pananamit ay isang sutlang ""bata"" n..."
42-35,canyang,kanyang,Safe List: canyang,"Ang sa babaeng pananamit ay isang sutlang ""bata"" n..."
42-35,canyang,kanyang,Safe List: canyang,"Ang sa babaeng pananamit ay isang sutlang ""bata"" n..."
42-38,canyang,kanyang,Safe List: canyang,Bumati ng calugodlugod ang binata; unti ng hagcan ...
42-40,canyang,kanyang,Safe List: canyang,Si doña Victorina'y isang ginoong babaeng may tagl...
42-41,canyang,kanyang,Safe List: canyang,"Maganda siya ng panahong bata pa, malaman ang cany..."
42-41,canyang,kanyang,Safe List: canyang,"Maganda siya ng panahong bata pa, malaman ang cany..."
42-41,canyang,kanyang,Safe List: canyang,"Maganda siya ng panahong bata pa, malaman ang cany..."
42-42,canyang,kanyang,Safe List: canyang,Hindi niya inibig ipagcatiwala cangino man ang can...
42-43,canyang,kanyang,Safe List: canyang,Anim na buwan pa muna bago dumating ang panahong s...
42-44,canyang,kanyang,Safe List: canyang,Lampas na nga sa panahon ng masunduan niya ang can...
42-44,canyang,kanyang,Safe List: canyang,Lampas na nga sa panahon ng masunduan niya ang can...
42-45,canyang,kanyang,Safe List: canyang,"—""No hay felicidad completa en la tierra"" ay isa n..."
42-45,canyang,kanyang,Safe List: canyang,"—""No hay felicidad completa en la tierra"" ay isa n..."
42-45,canyang,kanyang,Safe List: canyang,"—""No hay felicidad completa en la tierra"" ay isa n..."
42-46,canyang,kanyang,Safe List: canyang,"Si doña Victorinang pinagdaanan na ng una, pangala..."
42-46,canyang,kanyang,Safe List: canyang,"Si doña Victorinang pinagdaanan na ng una, pangala..."
42-47,canyang,kanyang,Safe List: canyang,Kung naging tatlompo't isang abril sana ang canyan...
42-47,canyang,kanyang,Safe List: canyang,Kung naging tatlompo't isang abril sana ang canyan...
42-48,canyang,kanyang,Safe List: canyang,—isinauli disin ng cahabaghabag na babae sa Capala...
42-48,canyang,kanyang,Safe List: canyang,—isinauli disin ng cahabaghabag na babae sa Capala...
42-49,canyang,kanyang,Safe List: canyang,Ngunit palibhasa'y pinapanucala ng tao at ang pang...
42-54,canyang,kanyang,Safe List: canyang,Siya'y na pa sa Pilipinas na ang catungcula'y Ofic...
42-55,canyang,kanyang,Safe List: canyang,"Sa canyang pagkadala sa dagat, hindi niya inibig u..."
42-56,lacas,lakas,Safe List: lacas,Ayaw itulot sa kanya ng capalaluan ng budhi ng pag...
42-56,lacas,lakas,Safe List: lacas,Ayaw itulot sa kanya ng capalaluan ng budhi ng pag...
42-57,canyang,kanyang,Safe List: canyang,Ng mga unang araw ay nabubuhay siya sa gugol ng il...
42-58,canyang,kanyang,Safe List: canyang,"Sa pagka't wala siyang dunong, salapi o mataas na ..."
42-60,canyang,kanyang,Safe List: canyang,Datapwat sa pagka't nalalao'y humihigpit ang cagui...
42-61,canyang,kanyang,Safe List: canyang,Datapwat ang nacawangis niya'y ang binatang filoso...
42-61,canyang,kanyang,Safe List: canyang,Datapwat ang nacawangis niya'y ang binatang filoso...
42-64,canyang,kanyang,Safe List: canyang,",—pabayaan na ninyong siya'y macatipon ng caunting..."
42-66,canyang,kanyang,Safe List: canyang,¿na canyang dinaraya ang mga hindi marunong mag-in...
42-68,canyang,kanyang,Safe List: canyang,Siya'y isang caawaawa; huwag po ninyong alisin sa ...
42-71,canyang,kanyang,Safe List: canyang,Ng panahong iyo'y nabalitaan sa isang kaibigan niy...
42-71,canyang,kanyang,Safe List: canyang,Ng panahong iyo'y nabalitaan sa isang kaibigan niy...
42-75,canyang,kanyang,Safe List: canyang,"Si doña Victorina'y di na masasabing maaariari pa,..."
42-75,buhoc,buhok,Safe List: buhoc,"Si doña Victorina'y di na masasabing maaariari pa,..."
42-75,canyang,kanyang,Safe List: canyang,"Si doña Victorina'y di na masasabing maaariari pa,..."
42-75,canyang,kanyang,Safe List: canyang,"Si doña Victorina'y di na masasabing maaariari pa,..."
42-75,canyang,kanyang,Safe List: canyang,"Si doña Victorina'y di na masasabing maaariari pa,..."
42-75,canyang,kanyang,Safe List: canyang,"Si doña Victorina'y di na masasabing maaariari pa,..."
42-78,canyang,kanyang,Safe List: canyang,"Hindi miminsang canyang naringig na ""la ocasion la..."
42-78,buhoc,buhok,Safe List: buhoc,"Hindi miminsang canyang naringig na ""la ocasion la..."
42-78,canyang,kanyang,Safe List: canyang,"Hindi miminsang canyang naringig na ""la ocasion la..."
42-80,canyang,kanyang,Safe List: canyang,"Nagdamdam naman si don Tiburcio, sa ganang kanya, ..."
42-80,canyang,kanyang,Safe List: canyang,"Nagdamdam naman si don Tiburcio, sa ganang kanya, ..."
42-82,canyang,kanyang,Safe List: canyang,Kailan man ay hindi niya inisip ang lumangoy sa ya...
42-82,canyang,kanyang,Safe List: canyang,Kailan man ay hindi niya inisip ang lumangoy sa ya...
42-82,canyang,kanyang,Safe List: canyang,Kailan man ay hindi niya inisip ang lumangoy sa ya...
42-83,canyang,kanyang,Safe List: canyang,"—Doon sa canyang kabataan, kung pagal na siya sa c..."
42-86,canyang,kanyang,Safe List: canyang,Datapuwat ng siya'y mapilitang maglagalag sa bayan...
42-86,canyang,kanyang,Safe List: canyang,Datapuwat ng siya'y mapilitang maglagalag sa bayan...
42-86,canyang,kanyang,Safe List: canyang,Datapuwat ng siya'y mapilitang maglagalag sa bayan...
42-87,canyang,kanyang,Safe List: canyang,Dumating sa Filipinas at ang buong acala niya'y na...
42-88,canyang,kanyang,Safe List: canyang,"Datapwat ng siya'y bawian ng catungculan, nawala s..."
42-89,canyang,kanyang,Safe List: canyang,Kaya nga't ng makita niyang naguiguing katotohanan...
42-89,canyang,kanyang,Safe List: canyang,Kaya nga't ng makita niyang naguiguing katotohanan...
42-90,canyang,kanyang,Safe List: canyang,Sa ganito'y binibigyan niyang capasiyahan ang cany...
42-96,canyang,kanyang,Safe List: canyang,"Pagka linilibac siya ng alin mang kaibigan niya, i..."
42-98,canyang,kanyang,Safe List: canyang,Hindi nangyaring nacapanagumpay sa kanya ang lubos...
42-99,canyang,kanyang,Safe List: canyang,Hindi nagcasiya kailan man sa canyang puso ang mag...
42-100,canyang,kanyang,Safe List: canyang,Ng pag-acalaang siya'y pag-usiguin sa harap ng mga...
42-102,canyang,kanyang,Safe List: canyang,"Gayon man, ng icalawang gabi'y ipinakilala niyang ..."
42-102,canyang,kanyang,Safe List: canyang,"Gayon man, ng icalawang gabi'y ipinakilala niyang ..."
42-103,canyang,kanyang,Safe List: canyang,Sa lubhang malaking pagkalugod ni doña Victorina s...
42-103,canyang,kanyang,Safe List: canyang,Sa lubhang malaking pagkalugod ni doña Victorina s...
42-104,canyang,kanyang,Safe List: canyang,Samantalang binabago niya ang kalagayan ng canyang...
42-104,canyang,kanyang,Safe List: canyang,Samantalang binabago niya ang kalagayan ng canyang...
42-104,canyang,kanyang,Safe List: canyang,Samantalang binabago niya ang kalagayan ng canyang...
42-104,canyang,kanyang,Safe List: canyang,Samantalang binabago niya ang kalagayan ng canyang...
42-105,canyang,kanyang,Safe List: canyang,Ang canyang asawang kailan ma'y hindi umaalis na n...
42-105,canyang,kanyang,Safe List: canyang,Ang canyang asawang kailan ma'y hindi umaalis na n...
42-105,canyang,kanyang,Safe List: canyang,Ang canyang asawang kailan ma'y hindi umaalis na n...
42-106,canyang,kanyang,Safe List: canyang,Nagpasimula ang pagbabawas ng timyas ng kanilang p...
42-106,canyang,kanyang,Safe List: canyang,Nagpasimula ang pagbabawas ng timyas ng kanilang p...
42-106,canyang,kanyang,Safe List: canyang,Nagpasimula ang pagbabawas ng timyas ng kanilang p...
42-108,canyang,kanyang,Safe List: canyang,Hindi nalao't ang isip niya'y siya'y nagdadalang t...
42-110,canyang,kanyang,Safe List: canyang,"Nilagyan niya ng isang ""de"" ang apellido ng canyan..."
42-111,canyang,kanyang,Safe List: canyang,Kung pumifirma siya'y ganito ang inilalagay niya s...
42-111,canyang,kanyang,Safe List: canyang,Kung pumifirma siya'y ganito ang inilalagay niya s...
42-111,canyang,kanyang,Safe List: canyang,Kung pumifirma siya'y ganito ang inilalagay niya s...
42-111,canyang,kanyang,Safe List: canyang,Kung pumifirma siya'y ganito ang inilalagay niya s...
42-113,canyang,kanyang,Safe List: canyang,—ang sinabi sa canyang asawa....
42-114,canyang,kanyang,Safe List: canyang,Walang licat ang canyang pamamalita ng ginagawa ni...
42-116,canyang,kanyang,Safe List: canyang,"Pinagbabahagui ni doña Victorina ang daigdig, sa c..."
42-117,canyang,kanyang,Safe List: canyang,Nalalaman ng canyang asawang ang ilang sa mga biga...
42-117,canyang,kanyang,Safe List: canyang,Nalalaman ng canyang asawang ang ilang sa mga biga...
42-118,bulaclac,bulaklak,Safe List: bulaclac,"Nagpacunwari si doña Victorinang siya'y naglilihi,..."
42-120,canyang,kanyang,Safe List: canyang,Ang kinahiligan nama'y ang pagtatanong sa mga mang...
42-120,canyang,kanyang,Safe List: canyang,Ang kinahiligan nama'y ang pagtatanong sa mga mang...
42-122,canyang,kanyang,Safe List: canyang,Siya'y ngumiti baga man hindi niya nauunawa kung a...
42-123,bulaclac,bulaklak,Safe List: bulaclac,"—Guiliw ko,—ang isinagot nito,—ang nalalaman kong ..."
42-128,canyang,kanyang,Safe List: canyang,Ang bawa't maibigan niya'y kinacailangang gawin; t...
42-130,canyang,kanyang,Safe List: canyang,Naisipan ni doña Victorinang dapat maguing doctor ...
42-137,canyang,kanyang,Safe List: canyang,Ipinag-utos sa lahat ng mga lingcod nila sa bahay ...
42-137,canyang,kanyang,Safe List: canyang,Ipinag-utos sa lahat ng mga lingcod nila sa bahay ...
42-141,canyang,kanyang,Safe List: canyang,Gayon ma'y iguinagalang na totoo ni kapitang Tiago...
42-141,canyang,kanyang,Safe List: canyang,Gayon ma'y iguinagalang na totoo ni kapitang Tiago...
42-141,canyang,kanyang,Safe List: canyang,Gayon ma'y iguinagalang na totoo ni kapitang Tiago...
42-141,canyang,kanyang,Safe List: canyang,Gayon ma'y iguinagalang na totoo ni kapitang Tiago...
42-142,canyang,kanyang,Safe List: canyang,"Dahil dito, at dahil sa hindi dumadalaw ang mangga..."
42-144,canyang,kanyang,Safe List: canyang,"Ng gumagayac ng pagpasa España, inacala ni doña Vi..."
42-148,canyang,kanyang,Safe List: canyang,Napagsalitaanan ang tungkol sa paglalacbay: ipinag...
42-149,Capitan,Kapitan,Capitan Policy,"—Kung naparito po sana kayo camacalawa, doña Victo..."
42-161,Capitan,Kapitan,Capitan Policy,¡Dirito ang Capitan General!...
42-164,canyang,kanyang,Safe List: canyang,"—Ng duque de la Torre, Victorina,—ang isinala ng c..."
42-166,canyang,kanyang,Safe List: canyang,—¿Mararatnan ko po kaya si pari Damaso sa canyang ...
42-179,canyang,kanyang,Safe List: canyang,Nabibigkisan ang ulo ng isang panyong basa ng Agua...
42-179,canyang,kanyang,Safe List: canyang,Nabibigkisan ang ulo ng isang panyong basa ng Agua...
42-180,canyang,kanyang,Safe List: canyang,Ang canyang mga buhoc na nacaliliguid sa mukha niy...
42-180,buhoc,buhok,Safe List: buhoc,Ang canyang mga buhoc na nacaliliguid sa mukha niy...
42-181,canyang,kanyang,Safe List: canyang,Na sa canyang siping ang canyang dalawang caibigan...
42-181,canyang,kanyang,Safe List: canyang,Na sa canyang siping ang canyang dalawang caibigan...
42-182,canyang,kanyang,Safe List: canyang,"Pinulsuhan siya ni De Espadaña, siniyasat ang cany..."
42-190,canyang,kanyang,Safe List: canyang,"—Ginoong Linares—ang sa kanya'y sinabi ng cura, na..."
42-191,canyang,kanyang,Safe List: canyang,"At tunay nga namang dumarating si pari Damaso, na ..."
43-3,canyang,kanyang,Safe List: canyang,"—ang canyang sinabi ng hindi maulatang pag-irog, a..."
43-3,canyang,kanyang,Safe List: canyang,"—ang canyang sinabi ng hindi maulatang pag-irog, a..."
43-4,canyang,kanyang,Safe List: canyang,Binucsan ni Maria ang canyang mga mata at tiningna...
43-7,canyang,kanyang,Safe List: canyang,"Tinungo niya ang ""caida"" upang doo'y maibulalas ni..."
43-8,canyang,kanyang,Safe List: canyang,—¡Pagkalakilaki ng canyang pag-ibig sa canyang ina...
43-8,canyang,kanyang,Safe List: canyang,—¡Pagkalakilaki ng canyang pag-ibig sa canyang ina...
43-18,canyang,kanyang,Safe List: canyang,—ang biglang sinabi at siya'y niyacap; halica't ng...
43-21,canyang,kanyang,Safe List: canyang,At pinacahihigpit ng canyang matatabang mga bisig ...
43-22,canyang,kanyang,Safe List: canyang,Tila mandin nalimutan ng lubos ni pari Damaso ang ...
43-43,canyang,kanyang,Safe List: canyang,Hindi na malungcot at hindi naman masaya ang canya...
43-51,canyang,kanyang,Safe List: canyang,Isang tinig na sa kanya'y nagbibigay ng magandang ...
43-59,canyang,kanyang,Safe List: canyang,Nagpupumilit umiyac si Lucas at pinapahid ng panyo...
43-65,canyang,kanyang,Safe List: canyang,Ng una'y pinakikinggan siya ng cura na nagtataca a...
43-65,canyang,kanyang,Safe List: canyang,Ng una'y pinakikinggan siya ng cura na nagtataca a...
43-76,canyang,kanyang,Safe List: canyang,Nalimutan ni Lucas ang canyang pagpapacunwari at b...
43-87,capitan,kapitan,Capitan Policy,"Nangagsidalo ang lahat, dahil sa malacas na catata..."
44-1,canyang,kanyang,Safe List: canyang,Mahabang araw at malulungcot na mga gabi ang guina...
44-1,canyang,kanyang,Safe List: canyang,Mahabang araw at malulungcot na mga gabi ang guina...
44-2,canyang,kanyang,Safe List: canyang,Datapwat siya'y pinacaaalagaan ng canyang mga caib...
44-2,canyang,kanyang,Safe List: canyang,Datapwat siya'y pinacaaalagaan ng canyang mga caib...
44-2,canyang,kanyang,Safe List: canyang,Datapwat siya'y pinacaaalagaan ng canyang mga caib...
44-2,capitan,kapitan,Capitan Policy,Datapwat siya'y pinacaaalagaan ng canyang mga caib...
44-4,canyang,kanyang,Safe List: canyang,Sa laking pagkatuwa ni doña Victorina sa canyang a...
44-4,canyang,kanyang,Safe List: canyang,Sa laking pagkatuwa ni doña Victorina sa canyang a...
44-13,canyang,kanyang,Safe List: canyang,—Ang magdaramdam naman ng malaki ay si Maria pagka...
44-13,canyang,kanyang,Safe List: canyang,—Ang magdaramdam naman ng malaki ay si Maria pagka...
44-15,canyang,kanyang,Safe List: canyang,"—Inaacala ko po among,—ang ipinagpatuloy ni kapita..."
44-19,capitan,kapitan,Capitan Policy,—ang inacala ni capitan Tiagong marapat sabihin....
44-21,canyang,kanyang,Safe List: canyang,"—Aking inaacala, at ipinagpapatuloy ko ang aking s..."
44-27,canyang,kanyang,Safe List: canyang,"—ang isinagot ni pari Salvi, na may halong poot;—g..."
44-39,canyang,kanyang,Safe List: canyang,—Ihanda po ninyo ang inyong pamangkin sa pangungum...
44-44,capitan,kapitan,Capitan Policy,Ang unauna'y napilitan si capitan Tiagong sa lahat...
44-46,canyang,kanyang,Safe List: canyang,"Nananatili sa hihigan si Maria Clara, namumutla, t..."
44-46,canyang,kanyang,Safe List: canyang,"Nananatili sa hihigan si Maria Clara, namumutla, t..."
44-52,canyang,kanyang,Safe List: canyang,—Walang sinasabi kung di canyang pagpipilitang siy...
44-54,canyang,kanyang,Safe List: canyang,—Sinabi ng among na maghanda ka raw sa pangungumpi...
44-62,canyang,kanyang,Safe List: canyang,—¡Isulat mo sa canyang huwag na niya akong alalaha...
44-65,canyang,kanyang,Safe List: canyang,—Datapwat nasoc ang tia at napilitan si Sinang na ...
44-66,canyang,kanyang,Safe List: canyang,"Inilapit ng mabait na tia ang isang silla sa ilaw,..."
