old_token,new_token,frequency,confidence,reason,reviewer_decision,decision_note
nacawangis,nakawangis,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caguipitan,kaguipitan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macabigat,makabigat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
periodico,periodiko,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caibig-ibig,kaibig-ibig,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calantican,kalantikan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcanulo,nagkanulo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
querubin,kerubin,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
macapaglilipat,makapaglilipat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
winacasan,winakasan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calanis,kalanis,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
masicap,masikap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinatacutan,kinatakutan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapanghicayat,mapanghikayat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagalaga,makapagalaga,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangaghihicab,nangaghihikab,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangacasuot,nangakasuot,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapanganac,makapanganac,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacahinga,nakahinga,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capaniwalaang,kapaniwalaang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapanganlong,makapanganlong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacamamalay-tao,nakamamalay-tao,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calong,kalong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcacaibigan,nagkakaibigan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagcacasaguian,nangagkakasaguian,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cataksilan,kataksilan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacacaalaala,nakakaalaala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangasisisiticas,nangasisisitikas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacadilim,napakadilim,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacatuon,nakatuon,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcacapulutong,magkakapulutong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacaca-ibig,nakaka-ibig,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capucaputol,kapukaputol,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
icapipintas,ikapipintas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cumon,kumon,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapaglagalag,makapaglagalag,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ipinagtulacan,ipinagtulakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kanyang-cabiac,kanyang-kabiac,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calawanging,kalawanging,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
escopeta,eskopeta,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
frascong,fraskong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
medicamenta,medikamenta,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacalihis,napakalihis,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
quebrantant,kebrantant,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
capagcaraca'y,kapagkaraka'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
completa,kompleta,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nunca,nunka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pangacong,pangakong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calacalin,kalakalin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
saco,sako,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagcacahalong,nangagkakahalong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capuriha't,kapuriha't,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapasa,makapasa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagcamit,nangagkamit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangacapagsaya,nangakapagsaya,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagcapagod,nangagkapagod,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcatoto,magkatoto,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
tinatacan,tinatakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahahanggana'y,kahahanggana'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagtanong,makapagtanong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
icalawa'y,ikalawa'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napasuco,napasuko,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahalimbawang,kahalimbawang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagpasial,makapagpasial,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacaiisip,nakaiisip,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calalacasan,kalalakasan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabuhayan,kabuhayan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacamamalay,nakamamalay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagpapacabicabilang,nagpapakabikabilang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagmamacaamo,nangagmamakaamo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cumpisal,kumpisal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catauhan,katauhan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapaghicab,nakapaghikab,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
convento'y,konvento'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacalaguim,nakalaguim,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacabahagui,nakabahagui,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
contricion,kontricion,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cumucumpas,kumukumpas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinagcautangan,pinagkautangan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cuakero,kuakero,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
paputucan,paputukan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinagcacasalanan,pinagkakasalanan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
icatlo,ikatlo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ipinagcacasala,ipinagkakasala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cubling,kubling,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapaggunamgunam,makapaggunamgunam,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapito,makapito,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
metafisica,metafisika,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinapagcucuscos,pinapagkukuskos,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacaramdam,nakaramdam,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagkasingcaw,pagkasingkaw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacariringig,nakariringig,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
carunungdungang,karunungdungang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cumalairit,kumalairit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpipitagang,nakapagpipitagang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
isinacamay,isinakamay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
sinucat,sinukat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
patacaran,patakaran,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
bicas,bikas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagpacabicabila,nagpakabikabila,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
camukha'y,kamukha'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caliitliitang,kaliitliitang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
natitingcab,natitingkab,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcacasaliwsaliw,nagkakasaliwsaliw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangacaumboc,nangakaumboc,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapikit,nakapikit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagpacumbaba,nagpakumbaba,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapulupot,nakapulupot,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
halicayo,halikayo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapanatili,makapanatili,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pacaposcapos,pakaposkapos,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinucumutan,kinukumutan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacalilis,nakalilis,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapupuno,nakapupuno,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cumatal,kumatal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pacaibiguin,pakaibiguin,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nababacurang,nababakurang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacababacod,nakababakod,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nalalacaran,nalalakaran,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macatataroc,makatataroc,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcumpisal,nagkumpisal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacaharap,nakaharap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagcacaroon,nangagkakaroon,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ipagwasacan,ipagwasakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cumapal,kumapal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagpasacoro,pagpasakoro,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahig-manok,kahig-manok,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagbitiw,makapagbitiw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacasasama,napakasasama,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caguiliwguiliw,kaguiliwguiliw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapanatili,nakapanatili,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
halica't,halika't,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapasa,nakapasa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
matitingcad,matitingkad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacahihigpit,pinakahihigpit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
picapleitos,pikapleitos,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
culabo,kulabo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capaparoo't,kapaparoo't,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
camagong,kamagong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catreng,katreng,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacalapat,nakalapat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagbayad,makapagbayad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
panicad,panikad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
conde,konde,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangagtatangkilican,nangagtatangkilikan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacatagpo,nakatagpo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catabilan,katabilan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinagcacacurusan,pinagkakakurusan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mangagcacaibigan,mangagkakaibigan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcacamag-anak,magkakamag-anak,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacamatalas,pinakamatalas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calahi,kalahi,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
encaje,enkaje,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacatatalastas,nakatatalastas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caawang-gawa,kaawang-gawa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahabagan,kahabagan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapaglalayo,makapaglalayo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacahibic,nakahibic,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabahalaan,kabahalaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagligtas,nakapagligtas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
concienciang,koncienciang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pacaunawaing,pakaunawaing,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
conciencia'y,konciencia'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacapang-ilalim,pinakapang-ilalim,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ipinucol,ipinukol,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macasang-ayong,makasang-ayong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capararacan,kapararakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcacapol,magkakapol,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caltab,kaltab,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapiguil,makapiguil,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapagcucurocuro,mapagkukurokuro,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinanganacan,pinanganakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
tatapacan,tatapakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabinataan,kabinataan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
natapacan,natapakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
liquen,liken,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
cabisaan,kabisaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapucaw,makapukaw,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacaaalagaan,pinakaaalagaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caunti'y,kaunti'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagcumpisal,makapagkumpisal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagpacatangguitangguing,nagpakatangguitangguing,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagbabaca'y,pagbabaka'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcaiba,nagkaiba,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
catatalac,katatalac,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagpapacunwari,pagpapakunwari,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacasasalansang,nakasasalansang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagpapacain,pagpapakain,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
conglinalayon,konglinalayon,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
canunonunuan,kanunonunuan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabahabahala,kabahabahala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macagala,makagala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpapabanal,nakapagpapabanal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mangagcama'y,mangagkama'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahinusayan,kahinusayan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calasingan,kalasingan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
correo,korreo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangag-aacalang,nangag-aakalang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calunuran,kalunuran,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mapamamangcaan,mapamamangkaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mangagcatowa,mangagkatowa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
bacurang,bakurang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacatayong,nakatayong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinatcat,kinatkat,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nahuhucay,nahuhukay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahubdan,kahubdan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacagayon,napakagayon,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
curita,kurita,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
icasasama,ikasasama,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacabalasic,napakabalasic,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
carilagan,karilagan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nakicapatid,nakikapatid,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cordong,kordong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacasigasig,napakasigasig,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macararaing,makararaing,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
carliston,karliston,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagpapacalasing,nagpapakalasing,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macamalay-tao,makamalay-tao,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cordero,kordero,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
concierto,koncierto,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
escandalong,eskandalong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
carca,karka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
humuhucay,humuhukay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacamaselang,napakamaselang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinaca-papa,pinaka-papa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nangacalucsa,nangakalucsa,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
esquilang,eskilang,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
esquilita,eskilita,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
cumislap,kumislap,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
candelabrong,kandelabrong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcabicabila'y,magkabikabila'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacatungong,nakatungong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pangcasalucuyan,pangkasalukuyan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caharian,kaharian,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
magcacapanahon,magkakapanahon,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcaroong,nagkaroong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacacahawig,nakakahawig,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
kinalacal,kinalakal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
naipangaco,naipangako,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinagcacaibha'y,pinagkakaibha'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagkakahaca,pagkakahaka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
alpaca,alpaka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
chaqueta,chaketa,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
pakikipagcapowa-tao,pakikipagkapowa-tao,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mangagcasundo,mangagkasundo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pinacalalabis,pinakalalabis,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
requiemeternams,rekiemeternams,1,HIGH,QU_TO_K,APPROVED,AUTO_HIGH_CONF
ibinucod,ibinukod,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caculangculang,kakulangkulang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cahupyacan,kahupyakan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cuning,kuning,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagpaconowaring,nagpakonowaring,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpatuloy,nakapagpatuloy,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
pagkahucay,pagkahukay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macacasalubong,makakasalubong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
sacang,sakang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cana'y,kana'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcakita,nagkakita,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
coliseo,koliseo,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
casam-a'y,kasam-a'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacatanga,napakatanga,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacahalukipkip,nakahalukipkip,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
ipinagcatiwalang,ipinagkatiwalang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabulastigan,kabulastigan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagcacangpapagal,nagkakangpapagal,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
casakima'y,kasakima'y,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpapagaling,nakapagpapagaling,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpapahimbing,nakapagpapahimbing,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagpapapangit,nakapagpapapangit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
capangitang,kapangitang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
inaaacala,inaaakala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
macapagsalitaan,makapagsalitaan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
cabigatan,kabigatan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
bigcas,bigkas,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacasasakit,nakasasakit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacapagdaragdag,nakapagdaragdag,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
amoy-chocolate,amoy-chokolate,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
calairit,kalairit,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacasasalubong,nakasasalubong,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
carromatang,karromatang,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
abaca,abaka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
carromatero,karromatero,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacawawala,nakawawala,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
maalicaboc,maalikaboc,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
tropico,tropiko,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacabanayad,napakabanayad,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
napacalaking,napakalaking,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
coche't,koche't,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
caiiwan,kaiiwan,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
mangagsisisacay,mangagsisisakay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nagtaca,nagtaka,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
sacay,sakay,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
nacaimic,nakaimic,1,HIGH,C_TO_K,APPROVED,AUTO_HIGH_CONF
